Garage Finish,Screen Porch,Enclosed Porch,Total Bsmt SF,Sale Type,Land Contour,Lot Area,BsmtFin SF 2,Overall Cond,Functional,Exter Qual,Foundation,Sale Condition,Year Built,Mas Vnr Area,SalePrice,Pool Area,Neighborhood,Street,Kitchen Qual,Bsmt Cond,BsmtFin Type 2,Fireplaces,Paved Drive,Bedroom AbvGr,Mas Vnr Type,Exterior 2nd,Kitchen AbvGr,Low Qual Fin SF,House Style,MS Zoning,Garage Area,Roof Style,Bsmt Unf SF,Electrical,TotRms AbvGrd,Garage Yr Blt,Roof Matl,Condition 1,Garage Qual,BsmtFin SF 1,2nd Flr SF,Yr Sold,Central Air,Condition 2,Bsmt Exposure,Year Remod/Add,Gr Liv Area,Open Porch SF,MS SubClass,Heating QC,BsmtFin Type 1,Exter Cond,3Ssn Porch,Garage Cond,Lot Config,Land Slope,Misc Val,Lot Frontage,Bsmt Qual,Garage Cars,Wood Deck SF,Full Bath,Garage Type,Half Bath,Bldg Type,Lot Shape,1st Flr SF,Exterior 1st,Overall Qual,Mo Sold,Bsmt Full Bath,Heating
RFn,144,0,1280.0,WD ,HLS,5005,0.0,5,Typ,Gd,PConc,Normal,1992,0.0,191500,0,StoneBr,Pave,Gd,TA,Unf,0,Y,2,None,HdBoard,1,0,1Story,RL,506.0,Gable,1017.0,SBrkr,5,1992.0,CompShg,Norm,TA,263.0,0,2010,Y,Norm,No,1992,1280,82,120,Ex,ALQ,TA,0,TA,Inside,Gtl,0,43.0,Gd,2.0,0,2,Attchd,0,TwnhsE,IR1,1280,HdBoard,8,1,0.0,GasA
Fin,0,0,1342.0,WD ,Lvl,6240,0.0,5,Typ,Gd,PConc,Normal,2006,176.0,234250,0,NridgHt,Pave,Gd,TA,Unf,1,Y,2,BrkFace,MetalSd,1,0,1Story,RL,550.0,Hip,496.0,SBrkr,6,2007.0,CompShg,Norm,TA,846.0,0,2008,Y,Norm,No,2007,1342,35,120,Ex,GLQ,TA,0,TA,Inside,Gtl,0,48.0,Gd,2.0,0,2,Attchd,0,TwnhsE,Reg,1342,MetalSd,8,6,1.0,GasA
Fin,0,0,1698.0,WD ,Lvl,13286,0.0,5,Typ,Ex,PConc,Normal,2007,340.0,320000,0,Edwards,Pave,Ex,TA,Unf,1,Y,3,Stone,CmentBd,1,0,1Story,RL,768.0,Hip,464.0,SBrkr,8,2007.0,CompShg,Norm,TA,1234.0,0,2009,Y,Norm,No,2008,1698,64,20,Ex,GLQ,TA,0,TA,Inside,Gtl,0,86.0,Ex,3.0,327,2,Attchd,0,1Fam,IR1,1698,CemntBd,9,2,1.0,GasA
Unf,100,43,901.0,WD ,Lvl,16287,105.0,6,Typ,TA,CBlock,Normal,1925,0.0,122000,0,Edwards,Pave,TA,TA,BLQ,1,N,3,None,VinylSd,1,0,1.5Fin,RL,576.0,Gable,666.0,SBrkr,7,1975.0,CompShg,Norm,TA,130.0,450,2007,Y,Norm,No,1950,1351,0,50,TA,ALQ,Gd,0,TA,Inside,Gtl,0,74.0,TA,2.0,0,1,Detchd,0,1Fam,Reg,901,VinylSd,5,7,1.0,GasA
Unf,0,0,0.0,ConLD,Lvl,21780,0.0,4,Min1,Fa,CBlock,Normal,1910,0.0,57625,0,IDOTRR,Grvl,TA,TA,Unf,0,N,1,None,Wd Sdng,1,0,1Story,I (all),280.0,Gable,0.0,FuseA,4,1975.0,CompShg,Norm,TA,0.0,0,2009,N,Norm,No,1950,810,24,30,TA,Unf,Fa,0,TA,Inside,Gtl,0,109.0,TA,1.0,119,1,Detchd,0,1Fam,Reg,810,Wd Sdng,2,3,0.0,GasA
Unf,0,87,520.0,WD ,Lvl,6324,0.0,6,Typ,TA,BrkTil,Normal,1927,0.0,68500,0,BrkSide,Pave,Fa,TA,Unf,0,Y,1,None,MetalSd,1,0,1Story,RM,240.0,Gable,520.0,SBrkr,4,1920.0,CompShg,Feedr,Fa,0.0,0,2008,N,RRNn,No,1950,520,0,30,Fa,Unf,TA,0,TA,Inside,Gtl,0,60.0,TA,1.0,49,1,Detchd,0,1Fam,IR1,520,MetalSd,4,5,0.0,GasA
RFn,0,265,756.0,WD ,Lvl,8712,0.0,7,Typ,Fa,CBlock,Alloca,1896,0.0,50138,0,IDOTRR,Grvl,TA,TA,Unf,0,N,3,None,Wd Sdng,1,0,1Story,C (all),330.0,Hip,756.0,SBrkr,5,1896.0,CompShg,Norm,TA,0.0,0,2010,Y,Norm,No,1950,952,0,30,Gd,Unf,Fa,0,TA,Corner,Gtl,0,66.0,TA,1.0,0,1,Detchd,0,1Fam,Reg,952,Wd Sdng,4,6,0.0,GasA
Unf,0,0,0.0,WD ,Lvl,7018,0.0,5,Typ,TA,Slab,Alloca,1979,0.0,142953,0,SawyerW,Pave,TA,TA,Unf,0,Y,6,None,Plywood,2,0,2Story,RL,528.0,Gable,0.0,SBrkr,12,1979.0,CompShg,Feedr,TA,0.0,1120,2009,Y,Norm,No,1979,2240,0,90,TA,Unf,TA,0,TA,Inside,Gtl,0,64.0,TA,2.0,154,2,Detchd,0,Duplex,Reg,1120,Plywood,5,6,0.0,GasA
Unf,0,0,1382.0,WD ,Lvl,8750,483.0,5,Typ,TA,CBlock,Normal,1955,0.0,153000,0,NAmes,Pave,Gd,TA,LwQ,0,Y,3,None,AsbShng,1,0,1Story,RL,350.0,Gable,727.0,FuseA,6,1955.0,CompShg,Norm,TA,172.0,0,2009,Y,Norm,No,1955,1382,0,20,Gd,Rec,TA,0,TA,Inside,Gtl,0,70.0,TA,1.0,280,1,Attchd,0,1Fam,Reg,1382,AsbShng,5,7,0.0,GasA
RFn,0,0,926.0,WD ,Lvl,7000,0.0,5,Typ,Gd,PConc,Normal,2003,0.0,240900,0,Somerst,Pave,Ex,TA,Unf,1,Y,3,None,CmentBd,1,0,2Story,FV,581.0,Gable,304.0,SBrkr,7,2003.0,CompShg,Norm,TA,622.0,868,2009,Y,Norm,Mn,2003,1884,35,60,Ex,GLQ,TA,0,TA,Inside,Gtl,0,70.0,Gd,2.0,0,2,Attchd,1,1Fam,Reg,1016,CemntBd,7,6,1.0,GasA
Fin,0,0,783.0,New,Lvl,10237,0.0,5,Typ,Gd,PConc,Partial,2005,0.0,178900,0,Gilbert,Pave,Gd,TA,Unf,1,Y,3,None,VinylSd,1,0,2Story,RL,393.0,Gable,783.0,SBrkr,8,2005.0,CompShg,RRAn,TA,0.0,701,2007,Y,Norm,No,2007,1484,72,60,Ex,Unf,TA,0,TA,Inside,Gtl,0,65.0,Gd,2.0,0,2,Attchd,1,1Fam,Reg,783,VinylSd,6,7,0.0,GasA
Fin,0,0,1262.0,New,Lvl,7200,0.0,5,Typ,Gd,PConc,Partial,2006,68.0,185000,0,Somerst,Pave,Gd,TA,Unf,0,Y,2,Stone,VinylSd,1,0,1Story,FV,572.0,Gable,357.0,SBrkr,5,2006.0,CompShg,Norm,TA,905.0,0,2006,Y,Norm,No,2006,1262,120,20,Gd,GLQ,TA,0,TA,Inside,Gtl,0,60.0,Gd,2.0,0,2,Attchd,0,1Fam,Reg,1262,VinylSd,6,5,0.0,GasA
Fin,0,0,672.0,WD ,Lvl,7844,0.0,7,Typ,TA,CBlock,Normal,1978,203.0,149500,0,Sawyer,Pave,TA,TA,Unf,1,Y,3,BrkFace,HdBoard,1,0,2Story,RL,440.0,Hip,463.0,SBrkr,6,1978.0,CompShg,Norm,TA,209.0,728,2006,Y,Norm,No,1978,1400,0,60,TA,ALQ,TA,0,TA,Inside,Gtl,0,74.0,TA,2.0,0,1,Attchd,1,1Fam,Reg,672,HdBoard,6,3,0.0,GasA
Unf,0,0,1242.0,WD ,Lvl,9600,0.0,6,Typ,TA,CBlock,Normal,1973,320.0,175500,0,NWAmes,Pave,TA,TA,Unf,1,Y,3,BrkFace,HdBoard,1,0,1Story,RL,528.0,Hip,326.0,SBrkr,6,1973.0,CompShg,Norm,TA,916.0,0,2007,Y,Norm,No,1973,1242,0,20,Fa,ALQ,TA,0,TA,Inside,Gtl,0,80.0,TA,2.0,0,1,Attchd,1,1Fam,Reg,1242,HdBoard,7,9,0.0,GasA
Fin,0,0,1950.0,WD ,Lvl,14418,0.0,5,Typ,Ex,PConc,Normal,2007,480.0,383000,0,NridgHt,Pave,Ex,TA,Unf,1,Y,2,BrkFace,VinylSd,1,0,1Story,RL,706.0,Hip,575.0,SBrkr,7,2007.0,CompShg,Norm,TA,1375.0,0,2008,Y,Norm,Gd,2007,1950,207,20,Ex,GLQ,TA,0,TA,Inside,Gtl,0,104.0,Ex,3.0,156,2,Attchd,0,1Fam,IR1,1950,VinylSd,9,5,1.0,GasA
Unf,0,0,926.0,WD ,Lvl,5500,692.0,7,Typ,TA,BrkTil,Normal,1929,0.0,130000,0,OldTown,Pave,TA,TA,ALQ,0,Y,3,None,Wd Sdng,1,390,1.5Fin,RM,484.0,Gable,0.0,SBrkr,6,1974.0,CompShg,Norm,TA,234.0,0,2010,Y,Norm,No,2001,1316,0,50,TA,LwQ,TA,0,TA,Corner,Gtl,0,50.0,TA,2.0,0,1,Detchd,0,1Fam,Reg,926,Wd Sdng,5,4,1.0,GasA
RFn,0,0,2042.0,New,Lvl,12704,0.0,5,Typ,Ex,PConc,Partial,2008,306.0,253293,0,NridgHt,Pave,Ex,TA,Unf,1,Y,3,BrkFace,VinylSd,1,0,1Story,RL,1390.0,Hip,2042.0,SBrkr,8,2009.0,CompShg,Norm,TA,0.0,0,2009,Y,Norm,No,2009,2042,90,20,Ex,Unf,TA,0,TA,Inside,Gtl,0,98.0,Ex,3.0,0,2,Attchd,1,1Fam,Reg,2042,VinylSd,8,8,0.0,GasA
RFn,180,0,1252.0,WD ,Lvl,9430,0.0,5,Typ,Gd,PConc,Normal,1999,673.0,337000,0,NoRidge,Pave,Gd,TA,Unf,1,Y,3,BrkFace,VinylSd,1,0,2Story,RL,856.0,Gable,89.0,SBrkr,8,1999.0,CompShg,Norm,TA,1163.0,1097,2009,Y,Norm,Mn,1999,2365,128,60,Ex,GLQ,TA,0,TA,Inside,Gtl,0,82.0,Gd,3.0,0,2,Attchd,1,1Fam,Reg,1268,VinylSd,8,7,1.0,GasA
Unf,0,246,930.0,WD ,Lvl,9600,0.0,9,Typ,Gd,BrkTil,Abnorml,1900,0.0,150000,0,OldTown,Pave,Gd,TA,Unf,0,Y,3,None,Wd Sdng,1,0,2Story,RM,288.0,Gable,930.0,SBrkr,7,1930.0,CompShg,Norm,TA,0.0,636,2010,N,Norm,No,2003,1566,228,70,TA,Unf,Gd,0,TA,Corner,Gtl,0,60.0,TA,1.0,54,2,Detchd,0,1Fam,Reg,930,Wd Sdng,8,4,0.0,GasW
Unf,0,256,624.0,WD ,Lvl,5976,0.0,7,Typ,TA,PConc,Normal,1920,0.0,93500,0,OldTown,Pave,TA,TA,Unf,0,N,2,None,Wd Sdng,2,0,2Story,RM,0.0,Hip,624.0,FuseA,8,1920.0,CompShg,Norm,TA,0.0,624,2006,N,Norm,No,1950,1248,130,90,Gd,Unf,TA,0,TA,Inside,Gtl,0,33.0,TA,0.0,0,2,Attchd,0,Duplex,Reg,624,Wd Sdng,5,12,0.0,GasA
Unf,0,96,747.0,WD ,Lvl,7506,0.0,8,Typ,TA,PConc,Normal,1925,0.0,114000,0,OldTown,Pave,TA,TA,Unf,0,N,3,None,VinylSd,1,0,1.5Fin,RL,288.0,Gable,747.0,SBrkr,5,1932.0,CompShg,Norm,Fa,0.0,412,2008,Y,Norm,No,1950,1159,0,50,TA,Unf,Gd,0,TA,Corner,Gtl,0,45.0,TA,1.0,84,1,Detchd,0,1Fam,Reg,747,VinylSd,5,5,0.0,GasA
Unf,0,196,686.0,WD ,Lvl,10800,0.0,6,Typ,TA,PConc,Normal,1915,0.0,139000,0,OldTown,Pave,TA,TA,Unf,0,Y,4,None,MetalSd,1,0,1.5Fin,RM,416.0,Gable,0.0,SBrkr,7,1961.0,CompShg,Artery,TA,686.0,686,2010,Y,Norm,No,1950,1652,0,50,TA,LwQ,Gd,0,TA,Inside,Gtl,1200,60.0,Fa,1.0,0,2,Detchd,0,1Fam,Reg,966,MetalSd,5,6,1.0,GasA
RFn,0,0,1710.0,New,Lvl,13891,0.0,5,Typ,Gd,PConc,Partial,2007,436.0,372402,0,NridgHt,Pave,Gd,TA,Unf,1,Y,2,Stone,VinylSd,1,0,1Story,RL,866.0,Hip,310.0,SBrkr,6,2007.0,CompShg,Norm,TA,1400.0,0,2008,Y,Norm,Gd,2008,1710,102,20,Ex,GLQ,TA,0,TA,Inside,Gtl,0,107.0,Ex,3.0,0,2,Attchd,0,1Fam,Reg,1710,VinylSd,8,1,1.0,GasA
Unf,0,0,768.0,WD ,Lvl,7200,0.0,6,Typ,TA,CBlock,Normal,1955,0.0,150000,0,NAmes,Pave,TA,TA,Unf,0,Y,3,None,MetalSd,1,0,1.5Fin,RL,480.0,Gable,398.0,SBrkr,6,1955.0,CompShg,Norm,TA,370.0,564,2008,Y,Norm,Mn,1967,1588,0,50,Gd,GLQ,Gd,0,TA,Inside,Gtl,0,60.0,TA,2.0,0,1,Detchd,1,1Fam,Reg,1024,MetalSd,5,3,0.0,GasA
RFn,0,240,943.0,WD ,Lvl,7514,108.0,7,Typ,TA,CBlock,Normal,1967,0.0,145000,0,NAmes,Pave,TA,TA,Rec,1,Y,3,None,MetalSd,1,0,1Story,RL,300.0,Hip,462.0,SBrkr,6,1974.0,CompShg,Norm,TA,373.0,0,2006,Y,Norm,Mn,1975,1387,0,20,TA,ALQ,TA,0,TA,Inside,Gtl,0,65.0,TA,1.0,0,1,Attchd,0,1Fam,Reg,1387,MetalSd,5,9,1.0,GasA
Unf,0,0,938.0,WD ,Lvl,9200,491.0,6,Typ,TA,CBlock,Normal,1975,0.0,130250,0,CollgCr,Pave,TA,TA,BLQ,0,Y,3,None,VinylSd,1,0,1Story,RL,308.0,Hip,167.0,SBrkr,5,1977.0,CompShg,Norm,TA,280.0,0,2008,Y,Norm,Av,1980,938,0,20,TA,LwQ,TA,0,TA,CulDSac,Gtl,0,69.2075858534085,Gd,1.0,145,1,Detchd,0,1Fam,IR1,938,VinylSd,5,7,1.0,GasA
Unf,0,0,1024.0,WD ,Lvl,13052,0.0,6,Typ,TA,CBlock,Normal,1965,0.0,120875,0,Sawyer,Pave,TA,TA,Unf,0,Y,3,None,HdBoard,1,0,1Story,RL,308.0,Gable,312.0,SBrkr,5,1965.0,CompShg,Norm,TA,712.0,0,2006,Y,Norm,No,1965,1024,0,20,TA,Rec,TA,0,TA,CulDSac,Gtl,0,69.2075858534085,TA,1.0,0,1,Attchd,1,1Fam,IR1,1024,HdBoard,5,1,0.0,GasA
Unf,0,0,0.0,WD ,Bnk,7018,0.0,5,Typ,TA,Slab,Alloca,1979,0.0,118858,0,SawyerW,Pave,TA,TA,Unf,0,Y,4,None,HdBoard,2,0,1Story,RL,400.0,Gable,0.0,SBrkr,8,1979.0,CompShg,Norm,TA,0.0,0,2009,Y,Norm,No,1979,1535,0,90,TA,Unf,TA,0,TA,Inside,Gtl,0,64.0,TA,2.0,0,2,Attchd,0,Duplex,Reg,1535,HdBoard,5,6,0.0,GasA
RFn,0,0,984.0,WD ,Lvl,9100,799.0,5,Typ,TA,PConc,Normal,1963,0.0,128000,0,Sawyer,Pave,TA,Gd,ALQ,1,Y,3,None,Wd Sdng,1,0,1Story,RL,384.0,Hip,132.0,SBrkr,5,1963.0,CompShg,RRAe,TA,53.0,0,2008,Y,Norm,No,1963,984,56,20,TA,BLQ,TA,0,TA,Inside,Gtl,400,70.0,TA,1.0,145,1,Attchd,0,1Fam,Reg,984,Wd Sdng,5,8,1.0,GasA
Unf,220,0,833.0,WD ,Bnk,13053,0.0,7,Typ,TA,BrkTil,Normal,1923,0.0,207000,0,BrkSide,Pave,Gd,TA,Unf,1,N,4,None,Wd Sdng,1,0,1.5Fin,RL,370.0,Gambrel,833.0,SBrkr,8,1922.0,CompShg,Norm,TA,0.0,795,2008,Y,Norm,No,2000,1848,0,50,Gd,Unf,TA,0,TA,Inside,Gtl,0,64.0,TA,2.0,0,1,Detchd,1,1Fam,Reg,1053,Wd Sdng,6,6,0.0,GasA
Unf,0,0,1686.0,WD ,Lvl,10240,1061.0,6,Typ,TA,CBlock,Normal,1980,157.0,207500,0,NWAmes,Pave,TA,TA,LwQ,1,Y,3,BrkFace,Plywood,1,0,1Story,RL,612.0,Gable,0.0,SBrkr,7,1980.0,CompShg,Norm,TA,625.0,0,2006,Y,Norm,No,1980,1686,131,20,TA,BLQ,Gd,0,TA,Inside,Gtl,0,79.0,Gd,2.0,384,2,Attchd,0,1Fam,Reg,1686,Plywood,6,5,1.0,GasA
RFn,0,0,1389.0,WD ,Lvl,10010,123.0,5,Typ,TA,CBlock,Normal,1974,0.0,170000,0,Mitchel,Pave,TA,TA,LwQ,1,Y,2,None,HdBoard,1,0,1Story,RL,418.0,Gable,195.0,SBrkr,6,1975.0,CompShg,Norm,TA,1071.0,0,2006,Y,Norm,Av,1975,1389,38,20,Gd,ALQ,TA,0,TA,Inside,Mod,0,77.0,Gd,2.0,240,1,Attchd,0,1Fam,Reg,1389,HdBoard,5,4,1.0,GasA
Unf,0,0,0.0,WD ,Lvl,9825,0.0,5,Typ,TA,CBlock,Normal,1965,0.0,100000,0,Edwards,Pave,TA,TA,Unf,0,Y,4,None,AsphShn,2,0,1Story,RL,0.0,Hip,0.0,SBrkr,8,1965.0,CompShg,Norm,TA,0.0,0,2010,N,Norm,No,1965,1664,0,90,TA,Unf,TA,0,TA,Inside,Gtl,0,75.0,TA,0.0,0,2,Attchd,0,Duplex,Reg,1664,AsphShn,5,5,0.0,GasA
RFn,0,0,384.0,WD ,Lvl,7750,0.0,5,Typ,TA,PConc,Normal,1999,0.0,156000,0,Gilbert,Pave,TA,TA,Unf,1,Y,3,None,VinylSd,1,0,SLvl,RL,400.0,Gable,384.0,SBrkr,7,1999.0,CompShg,Norm,TA,0.0,656,2009,Y,Norm,No,2000,1430,0,80,Ex,Unf,TA,0,TA,Inside,Gtl,0,62.0,Gd,2.0,0,2,BuiltIn,1,1Fam,Reg,774,VinylSd,7,3,0.0,GasA
Unf,0,0,894.0,WD ,Lvl,6600,0.0,5,Typ,TA,CBlock,Normal,1962,0.0,109500,0,NAmes,Pave,TA,TA,Unf,0,Y,2,None,MetalSd,1,0,1Story,RL,308.0,Hip,894.0,SBrkr,5,1962.0,CompShg,PosN,TA,0.0,0,2009,N,Norm,No,1962,894,0,20,Gd,Unf,TA,0,TA,Inside,Gtl,0,60.0,TA,1.0,0,1,Detchd,0,1Fam,Reg,894,MetalSd,5,8,0.0,GasA
Unf,0,0,1098.0,WD ,Lvl,7390,0.0,7,Typ,TA,CBlock,Normal,1955,151.0,135000,0,NAmes,Pave,TA,TA,Unf,0,Y,3,BrkFace,Wd Sdng,1,0,1Story,RL,260.0,Hip,196.0,SBrkr,6,1955.0,CompShg,Norm,TA,902.0,0,2008,Y,Norm,No,1955,1098,0,20,TA,ALQ,TA,0,TA,Inside,Gtl,0,69.2075858534085,TA,1.0,0,1,Attchd,0,1Fam,IR1,1098,Wd Sdng,5,7,1.0,GasA
RFn,0,0,1684.0,WD ,Lvl,8849,0.0,5,Typ,Ex,PConc,Normal,2005,616.0,266000,0,NridgHt,Pave,Ex,TA,Unf,1,Y,2,BrkFace,MetalSd,1,0,1Story,RL,564.0,Hip,1656.0,SBrkr,6,2005.0,CompShg,Norm,TA,28.0,0,2008,Y,Norm,No,2005,1684,72,120,Ex,GLQ,TA,0,TA,Inside,Gtl,0,63.0,Ex,2.0,495,2,Attchd,0,TwnhsE,IR1,1684,MetalSd,9,7,0.0,GasA
Fin,0,0,860.0,WD ,Lvl,8158,0.0,5,Typ,Gd,PConc,Normal,2002,214.0,200000,0,CollgCr,Pave,Gd,TA,Unf,0,Y,3,BrkFace,VinylSd,1,0,2Story,RL,542.0,Gable,860.0,SBrkr,7,2002.0,CompShg,Norm,TA,0.0,869,2007,Y,Norm,No,2002,1729,63,60,Ex,Unf,TA,0,TA,Inside,Gtl,0,65.0,Gd,2.0,386,2,Attchd,1,1Fam,Reg,860,VinylSd,7,8,0.0,GasA
RFn,0,0,0.0,WD ,Lvl,11800,0.0,7,Mod,TA,Slab,Normal,1949,0.0,110000,0,OldTown,Pave,TA,TA,Unf,1,Y,1,None,Wd Sdng,1,0,SLvl,RM,384.0,Gable,0.0,SBrkr,6,1957.0,CompShg,Norm,TA,0.0,0,2007,Y,Norm,No,2002,1382,40,80,Ex,Unf,TA,0,TA,Inside,Gtl,0,76.0,TA,1.0,0,2,Attchd,0,1Fam,Reg,1382,Stucco,4,5,0.0,GasA
Unf,0,0,1328.0,WD ,Lvl,9790,81.0,5,Typ,TA,CBlock,Normal,1963,451.0,143000,0,NWAmes,Pave,TA,TA,Rec,2,Y,3,BrkFace,HdBoard,1,0,1Story,RL,528.0,Hip,678.0,SBrkr,6,1963.0,CompShg,Feedr,TA,569.0,0,2010,Y,Norm,No,1963,1328,26,20,TA,ALQ,TA,0,TA,Inside,Gtl,0,69.2075858534085,TA,2.0,0,1,Attchd,1,1Fam,Reg,1328,HdBoard,6,6,1.0,GasA
Unf,0,0,765.0,WD ,Lvl,2160,0.0,6,Min1,TA,CBlock,Normal,1973,200.0,125500,0,BrDale,Pave,Gd,TA,Unf,1,Y,3,BrkFace,HdBoard,1,0,2Story,RM,440.0,Gable,363.0,SBrkr,7,1973.0,CompShg,Norm,TA,402.0,600,2006,Y,Norm,No,1973,1365,36,160,Gd,LwQ,TA,0,TA,Inside,Gtl,0,24.0,TA,2.0,0,1,Attchd,1,TwnhsE,Reg,765,HdBoard,5,6,0.0,GasA
Unf,0,0,1824.0,WD ,Lvl,12436,0.0,5,Typ,TA,CBlock,Normal,1957,0.0,146000,0,NAmes,Pave,TA,TA,Unf,0,Y,5,None,Wd Sdng,2,0,1Story,RL,484.0,Gable,1824.0,FuseA,9,1958.0,CompShg,Norm,TA,0.0,0,2008,Y,Norm,No,1957,1824,0,90,Fa,Unf,TA,0,TA,Inside,Gtl,0,76.0,TA,2.0,0,2,Detchd,0,Duplex,Reg,1824,Wd Sdng,5,1,0.0,GasA
RFn,0,0,1121.0,WD ,Lvl,8546,0.0,5,Typ,TA,PConc,Normal,2003,0.0,140000,0,Edwards,Pave,TA,TA,Unf,0,Y,2,None,VinylSd,1,0,1Story,RM,440.0,Gable,1121.0,SBrkr,5,2003.0,CompShg,Norm,TA,0.0,0,2010,Y,Norm,No,2004,1121,64,20,Ex,Unf,TA,0,TA,Corner,Gtl,0,80.0,Gd,2.0,132,2,Attchd,0,1Fam,Reg,1121,VinylSd,4,3,0.0,GasA
RFn,0,0,864.0,WD ,Lvl,9560,0.0,7,Typ,TA,CBlock,Normal,1972,0.0,128500,0,CollgCr,Pave,TA,TA,Unf,0,Y,3,None,MetalSd,1,0,1Story,RL,288.0,Hip,504.0,SBrkr,5,1972.0,CompShg,Norm,TA,360.0,0,2006,Y,Norm,Mn,1972,864,0,20,Ex,Rec,Gd,0,TA,Corner,Gtl,0,120.0,TA,1.0,0,1,Attchd,0,1Fam,IR1,864,MetalSd,5,6,0.0,GasA
RFn,0,0,949.0,WD ,Lvl,8050,38.0,6,Typ,TA,CBlock,Normal,1967,0.0,127000,0,NAmes,Pave,Gd,TA,BLQ,0,Y,3,None,MetalSd,1,0,1Story,RL,308.0,Gable,437.0,SBrkr,5,1967.0,CompShg,Norm,TA,474.0,0,2007,Y,Norm,No,1993,1107,64,20,TA,ALQ,TA,0,TA,Inside,Gtl,0,70.0,TA,1.0,88,1,Attchd,0,1Fam,Reg,1107,MetalSd,5,3,1.0,GasA
Fin,0,0,2396.0,WD ,Lvl,15623,0.0,5,Typ,Gd,PConc,Abnorml,1996,0.0,745000,555,NoRidge,Pave,Ex,TA,Unf,2,Y,4,None,ImStucc,1,0,2Story,RL,813.0,Hip,300.0,SBrkr,10,1996.0,CompShg,Norm,TA,2096.0,2065,2007,Y,Norm,Av,1996,4476,78,60,Ex,GLQ,TA,0,TA,Corner,Gtl,0,160.0,Ex,3.0,171,3,Attchd,1,1Fam,IR1,2411,Wd Sdng,10,7,1.0,GasA
RFn,0,0,1392.0,New,HLS,19378,0.0,5,Typ,Gd,PConc,Partial,2005,456.0,320000,0,Gilbert,Pave,Gd,TA,Unf,1,Y,4,BrkFace,VinylSd,1,0,2Story,RL,576.0,Gable,1335.0,SBrkr,9,2006.0,CompShg,Norm,TA,57.0,1070,2006,Y,Norm,Mn,2006,2462,132,60,Ex,GLQ,TA,168,TA,Corner,Gtl,0,134.0,Gd,2.0,239,2,Attchd,1,1Fam,IR1,1392,VinylSd,7,3,1.0,GasA
Unf,0,0,1113.0,WD ,Lvl,17979,0.0,6,Typ,TA,CBlock,Normal,1968,0.0,152500,0,Mitchel,Pave,Gd,TA,Unf,0,Y,3,None,Plywood,1,0,1Story,RL,257.0,Gable,328.0,SBrkr,6,1968.0,CompShg,Norm,TA,785.0,0,2008,Y,Norm,No,1968,1160,0,20,Ex,ALQ,Gd,0,TA,Corner,Gtl,500,69.2075858534085,TA,1.0,81,1,Attchd,0,1Fam,IR1,1160,Plywood,5,2,1.0,GasA
Fin,0,0,1683.0,WD ,Lvl,10678,0.0,5,Typ,Gd,PConc,Normal,1992,337.0,285000,0,NoRidge,Pave,Gd,TA,Unf,1,Y,4,BrkFace,HdBoard,1,0,1.5Fin,RL,541.0,Hip,983.0,SBrkr,9,1992.0,CompShg,Norm,TA,700.0,743,2007,Y,Norm,No,2000,2872,33,50,Ex,GLQ,TA,0,TA,Inside,Gtl,0,85.0,Gd,2.0,0,2,Attchd,1,1Fam,Reg,2129,HdBoard,8,4,0.0,GasA
RFn,0,164,698.0,COD,Lvl,7500,0.0,4,Typ,TA,CBlock,Abnorml,1920,0.0,68400,0,IDOTRR,Pave,TA,TA,Unf,0,Y,2,None,MetalSd,1,0,1.5Fin,C (all),528.0,Gable,698.0,FuseA,6,1980.0,CompShg,Norm,TA,0.0,430,2010,Y,Norm,No,1950,1128,0,50,TA,Unf,Gd,0,TA,Inside,Gtl,0,60.0,TA,2.0,30,1,Detchd,0,1Fam,Reg,698,MetalSd,4,4,0.0,GasA
RFn,0,0,1246.0,New,Lvl,7697,0.0,6,Typ,Gd,PConc,Partial,2007,0.0,173500,0,Gilbert,Pave,Gd,TA,Unf,0,Y,3,BrkFace,VinylSd,1,0,1Story,RL,462.0,Gable,1246.0,SBrkr,6,2007.0,CompShg,Norm,TA,0.0,0,2007,Y,Norm,No,2007,1258,0,20,Ex,Unf,TA,0,TA,Inside,Gtl,0,64.0,Gd,2.0,0,2,Attchd,0,1Fam,Reg,1258,VinylSd,7,8,0.0,GasA
Fin,0,0,1179.0,WD ,Lvl,8240,0.0,6,Min2,TA,CBlock,Normal,1960,198.0,110000,0,Edwards,Pave,TA,TA,Unf,0,P,2,Stone,HdBoard,1,0,1Story,RL,622.0,Hip,1179.0,SBrkr,5,1960.0,CompShg,Norm,TA,0.0,0,2007,Y,Norm,No,1960,1179,0,20,Gd,Unf,TA,0,TA,Inside,Gtl,0,80.0,TA,2.0,0,1,Attchd,0,1Fam,Reg,1179,HdBoard,6,6,0.0,GasA
RFn,0,0,1476.0,WD ,HLS,9037,0.0,5,Typ,Gd,PConc,Normal,2006,32.0,265900,0,Timber,Pave,Ex,TA,Unf,1,Y,2,BrkFace,VinylSd,1,0,1Story,RL,472.0,Hip,1048.0,SBrkr,6,2006.0,CompShg,Norm,TA,428.0,0,2007,Y,Norm,Av,2006,1484,33,20,Ex,GLQ,TA,0,TA,Inside,Gtl,0,64.0,Gd,2.0,120,2,Attchd,0,1Fam,IR1,1484,VinylSd,8,12,0.0,GasA
